Axis1,Axis2,Axis3,label_name
-1.07,-0.016,0.477,grazing
-0.688,-0.203,0.613,grazing
-0.309,-0.156,0.602,grazing
-0.996,-0.285,0.691,grazing
-1.12,-0.695,0.539,grazing
-1.02,-0.48,0.41,grazing
-0.883,0,0.531,grazing
-0.563,0.211,0.332,grazing
-0.535,0.168,0.262,grazing
-0.664,0.066,0.16,grazing
-0.574,0.074,0.41,grazing
-0.727,-0.059,0.375,grazing
-0.691,-0.105,0.387,grazing
-0.949,-0.121,0.348,grazing
-1.02,-0.133,0.418,grazing
-0.926,-0.016,0.43,grazing
-0.523,0.23,0.262,grazing
-0.543,0.242,0.535,grazing
-0.887,-0.66,0.5,grazing
-1.14,-0.93,0.582,grazing
-1,-0.453,0.492,grazing
-0.895,-0.082,0.348,grazing
-0.688,0.172,0.363,grazing
-0.504,0.16,0.27,grazing
-0.535,0.113,0.34,grazing
-0.957,-0.109,0.234,grazing
-0.668,-0.07,0.328,grazing
-0.641,-0.184,0.336,grazing
-0.676,-0.012,0.398,grazing
-1.09,-0.129,0.305,grazing
-0.867,-0.023,0.332,grazing
-0.758,0.016,0.398,grazing
-0.266,0.074,0.293,grazing
-0.594,-0.254,0.73,grazing
-1.36,-1.15,0.656,grazing
-1.1,-0.555,0.598,grazing
-0.977,-0.266,0.551,grazing
-0.84,0.063,0.414,grazing
-0.5,0.289,0.359,grazing
-0.594,0.23,0.313,grazing
-0.668,-0.172,0.223,grazing
-0.723,-0.254,0.199,grazing
-0.578,-0.23,0.508,grazing
-0.887,-0.047,0.375,grazing
-0.777,-0.031,0.34,grazing
-0.719,-0.059,0.391,grazing
-0.813,-0.141,0.383,grazing
-0.805,-0.168,0.422,grazing
-0.82,-0.313,0.484,grazing
-0.875,-0.121,0.426,grazing
-0.73,-0.203,0.434,grazing
-0.762,-0.039,0.379,grazing
-0.863,-0.094,0.32,grazing
-0.773,-0.105,0.336,grazing
-0.73,-0.082,0.406,grazing
-0.895,0.109,0.332,grazing
-0.777,0.211,0.227,grazing
-0.664,0.168,0.238,grazing
-0.707,-0.035,0.219,grazing
-0.809,-0.145,0.215,grazing
-0.879,-0.313,0.348,grazing
-0.906,-0.004,0.223,grazing
-0.801,0.215,0.188,grazing
-0.902,-0.07,0.094,grazing
-0.855,-0.078,0.066,grazing
-0.508,0.176,0.23,grazing
-0.855,0.199,0.359,grazing
-1.04,-0.043,0.273,grazing
-0.902,0.023,0.313,grazing
-0.852,-0.207,0.258,grazing
-0.77,-0.277,0.109,grazing
-0.883,-0.035,0.293,grazing
-1.1,-0.43,0.227,grazing
-0.895,-0.184,0.273,grazing
-0.863,0.035,0.277,grazing
-0.852,0,0.387,grazing
-0.746,-0.051,0.219,grazing
-0.609,0.117,0.355,grazing
-0.867,-0.129,0.203,grazing
-0.77,-0.203,0.156,grazing
-0.508,-0.223,0.367,grazing
-0.855,-0.043,0.27,grazing
-0.863,0.074,0.254,grazing
-0.797,0.027,0.305,grazing
-0.73,-0.199,0.332,grazing
-0.699,-0.324,0.324,grazing
-0.727,-0.25,0.527,grazing
-0.887,-0.02,0.406,grazing
-0.77,-0.129,0.473,grazing
-0.867,0.09,0.434,grazing
-0.957,-0.031,0.348,grazing
-0.73,0.027,0.418,grazing
-0.594,-0.023,0.43,grazing
-0.801,0.098,0.359,grazing
-0.801,0.25,0.348,grazing
-0.781,0.211,0.363,grazing
-0.789,0.066,0.363,grazing
-0.934,-0.043,0.324,grazing
-0.832,-0.031,0.586,grazing
-0.859,-0.02,0.27,grazing
-0.691,0.234,0.352,grazing
-0.73,0.125,0.207,grazing
-0.891,0.051,0.348,grazing
-0.668,0.09,0.484,grazing
-0.906,0.262,0.457,grazing
-0.871,0.25,0.367,grazing
-0.781,0.273,0.414,grazing
-0.789,0.227,0.422,grazing
-0.781,0.109,0.359,grazing
-0.813,-0.043,0.449,grazing
-0.781,0.129,0.387,grazing
-0.809,0.238,0.375,grazing
-0.898,0.324,0.27,grazing
-0.754,0.324,0.547,grazing
-0.668,-0.18,0.27,grazing
-0.758,-0.098,0.461,grazing
-1.14,0,0.441,grazing
-1.11,0.105,0.336,grazing
-0.859,0.203,0.359,grazing
-0.633,0.258,0.52,grazing
-0.383,0.055,0.32,grazing
-0.816,-0.164,0.371,grazing
-0.973,-0.082,0.297,grazing
-0.859,0.055,0.48,grazing
-0.621,0.027,0.367,grazing
-0.723,0.191,0.379,grazing
-1.1,0.176,0.375,grazing
-0.867,-0.031,0.469,grazing
-0.375,-0.105,0.383,grazing
-0.84,-0.063,0.641,grazing
-1.4,-0.852,0.414,grazing
-0.969,-0.289,0.344,grazing
-0.695,0.102,0.43,grazing
-0.398,0.188,0.348,grazing
-0.648,0.496,0.348,grazing
-0.766,-0.047,0.152,grazing
-0.523,-0.039,0.527,grazing
-0.699,0,0.293,grazing
-0.969,0.129,0.348,grazing
-1.16,0.195,0.379,grazing
-0.57,-0.219,0.422,grazing
-0.266,0.09,0.313,grazing
-1.03,-0.18,0.715,grazing
-1.32,-0.992,0.512,grazing
-1.07,-0.414,0.504,grazing
-0.801,-0.039,0.43,grazing
-0.355,0.398,0.383,grazing
-0.563,0.277,0.242,grazing
-0.703,0.082,0.258,grazing
-0.875,-0.09,0.199,grazing
-0.551,-0.199,0.512,grazing
-0.855,-0.199,0.418,grazing
-0.902,-0.031,0.426,grazing
-0.844,0.039,0.434,grazing
-0.609,-0.164,0.359,grazing
-0.699,-0.215,0.477,grazing
-0.98,-0.406,0.57,grazing
-1.03,-0.219,0.523,grazing
-0.941,0.016,0.648,grazing
-0.867,0.137,0.43,grazing
-0.559,0.227,0.469,grazing
-0.609,0.109,0.324,grazing
-0.672,0,0.27,grazing
-0.816,0.047,0.324,grazing
-0.66,0.094,0.484,grazing
-0.949,0.078,0.453,grazing
-0.934,0.102,0.445,grazing
-0.777,0.031,0.398,grazing
-0.586,-0.316,0.352,grazing
-0.832,0.012,0.375,grazing
-0.895,0.145,0.48,grazing
-0.957,-0.07,0.508,grazing
-0.887,0.059,0.465,grazing
-0.938,0.074,0.285,grazing
-0.531,-0.027,0.402,grazing
-0.645,0.094,0.43,grazing
-0.742,0.012,0.359,grazing
-0.762,0.074,0.406,grazing
-0.789,0.102,0.383,grazing
-0.777,-0.07,0.504,grazing
-0.816,-0.141,0.508,grazing
-0.613,-0.203,0.488,grazing
-0.816,-0.195,0.609,grazing
-1.09,-0.41,0.488,grazing
-1.05,-0.262,0.598,grazing
-0.887,0.016,0.559,grazing
-0.707,0.242,0.469,grazing
-0.742,0.043,0.363,grazing
-0.641,-0.27,0.281,grazing
-0.598,-0.223,0.305,grazing
-0.57,-0.168,0.367,grazing
-0.762,0.051,0.289,grazing
-0.73,0.145,0.336,grazing
-0.785,0.125,0.336,grazing
-0.898,-0.039,0.332,grazing
-0.805,-0.258,0.281,grazing
-0.809,-0.398,0.445,grazing
-0.945,-0.027,0.297,grazing
-1.03,-0.066,0.121,grazing
-0.469,-0.047,0.336,grazing
-0.859,-0.168,0.223,grazing
-0.594,-0.086,0.367,grazing
-0.941,-0.008,0.301,grazing
-0.922,0.063,0.285,grazing
-0.695,-0.152,0.34,grazing
-0.781,-0.289,0.109,grazing
-0.859,-0.156,0.359,grazing
-0.938,-0.207,0.348,grazing
-0.648,-0.023,0.48,grazing
-0.883,-0.086,0.531,grazing
-0.871,-0.074,0.535,grazing
-0.863,-0.156,0.5,grazing
-0.672,-0.262,0.336,grazing
-0.672,-0.035,0.352,grazing
-0.82,0.105,0.227,grazing
-0.699,0.219,0.461,grazing
-0.707,-0.043,0.34,grazing
-0.625,-0.02,0.422,grazing
-0.945,0.051,0.355,grazing
-0.844,-0.012,0.496,grazing
-0.938,-0.223,0.484,grazing
-0.605,-0.473,0.422,grazing
-0.828,-0.137,0.574,grazing
-1.05,-0.285,0.473,grazing
-0.918,-0.141,0.387,grazing
-0.84,-0.004,0.555,grazing
-0.645,0.145,0.395,grazing
-0.781,0.184,0.273,grazing
-0.613,0.133,0.227,grazing
-0.559,-0.023,0.391,grazing
-0.609,-0.023,0.387,grazing
-0.746,0.012,0.398,grazing
-0.996,0.129,0.406,grazing
-0.902,0.098,0.508,grazing
-0.637,-0.359,0.422,grazing
-1.03,-0.023,0.605,grazing
-1.16,-0.133,0.336,grazing
-0.805,0.012,0.473,grazing
-0.668,0.148,0.414,grazing
-0.684,0.301,0.332,grazing
-0.75,0.102,0.207,grazing
-0.609,0.125,0.516,grazing
-0.785,0.086,0.324,grazing
-0.691,0.082,0.441,grazing
-0.875,0.082,0.402,grazing
-1.01,0.023,0.57,grazing
-0.738,-0.191,0.59,grazing
-0.535,-0.133,0.539,grazing
-1.05,-0.402,0.578,grazing
-1.01,-0.234,0.414,grazing
-0.805,0.102,0.465,grazing
-0.609,0.168,0.375,grazing
-0.566,0.434,0.461,grazing
-0.844,0.078,0.215,grazing
-0.504,-0.086,0.496,grazing
-0.707,-0.059,0.344,grazing
-0.629,-0.016,0.406,grazing
-0.898,0.281,0.434,grazing
-1.02,0.254,0.582,grazing
-1.01,0.082,0.578,grazing
-0.859,-0.203,0.504,grazing
-0.906,0.117,0.59,grazing
-0.859,0.02,0.508,grazing
-0.949,-0.047,0.484,grazing
-0.973,-0.074,0.332,grazing
-0.727,0.141,0.48,grazing
-0.559,0.465,0.402,grazing
-0.578,0.543,0.453,grazing
-0.672,0.203,0.402,grazing
-0.789,-0.027,0.41,grazing
-0.52,-0.063,0.66,grazing
-0.793,-0.082,0.586,grazing
-0.773,0.086,0.535,grazing
-0.664,0.215,0.469,grazing
-0.668,0.211,0.441,grazing
-0.766,0.172,0.469,grazing
-0.875,-0.031,0.426,grazing
-0.832,-0.008,0.648,grazing
-0.824,-0.141,0.527,grazing
-0.801,-0.098,0.48,grazing
-0.84,0.074,0.422,grazing
-0.734,0.055,0.492,grazing
-0.57,0.117,0.594,grazing
-0.738,0.246,0.523,grazing
-0.742,0.332,0.566,grazing
-0.734,0.344,0.582,grazing
-0.805,0.156,0.547,grazing
-0.848,0.07,0.516,grazing
-1.02,0.027,0.422,grazing
-0.879,0.188,0.449,grazing
-0.758,0.145,0.379,grazing
-1,0.34,0.285,grazing
-0.797,0.32,0.5,grazing
-0.855,0.242,0.41,grazing
-0.668,0.031,0.395,grazing
-0.617,0.133,0.309,grazing
-0.684,0.332,0.313,grazing
-0.777,0,0.211,grazing
-0.867,0.129,0.277,grazing
-0.676,0.063,0.496,grazing
-0.906,0.156,0.387,grazing
-0.836,0.207,0.426,grazing
-0.766,0.27,0.461,grazing
-0.602,-0.027,0.449,grazing
-0.695,-0.18,0.488,grazing
-0.891,-0.352,0.523,grazing
-0.926,-0.074,0.535,grazing
-0.906,-0.027,0.52,grazing
-1.05,-0.16,0.391,grazing
-0.879,-0.012,0.254,grazing
-0.637,0.008,0.258,grazing
-0.695,-0.023,0.309,grazing
-0.699,0.027,0.242,grazing
-0.652,0.227,0.25,grazing
-0.727,0.398,0.363,grazing
-0.965,0.145,0.246,grazing
-0.949,-0.059,0.184,grazing
-0.832,-0.188,0.254,grazing
-0.766,-0.129,0.121,grazing
-0.77,-0.227,0.188,grazing
-0.871,0.227,0.227,grazing
-0.832,0.008,0.199,grazing
-0.637,0.168,0.258,grazing
-0.645,0.016,0.348,grazing
-0.797,-0.008,0.387,grazing
-0.742,0.297,0.52,grazing
-0.781,0.102,0.348,grazing
-0.887,0.051,0.352,grazing
-0.844,0.059,0.488,grazing
-0.695,-0.008,0.582,grazing
-0.914,-0.234,0.48,grazing
-0.781,-0.324,0.492,grazing
-0.84,-0.219,0.461,grazing
-0.707,0.086,0.406,grazing
-0.883,0.254,0.508,grazing
-1.08,0.406,0.371,grazing
-0.922,-0.051,0.352,grazing
-1.05,0.176,0.313,grazing
-0.535,-0.016,0.422,grazing
-0.141,-0.574,0.387,grazing
-0.805,0.117,0.523,grazing
-0.852,0.246,0.508,grazing
-0.914,0.297,0.43,grazing
-0.84,0.191,0.363,grazing
-0.777,0.031,0.469,grazing
-0.734,-0.168,0.395,grazing
-0.75,-0.027,0.387,grazing
-0.992,0.156,0.309,grazing
-0.84,0.152,0.52,grazing
-0.586,-0.457,0.449,grazing
-0.77,-0.426,0.539,grazing
-1.1,-0.055,0.461,grazing
-0.926,0.063,0.375,grazing
-0.508,-0.016,0.332,grazing
-0.668,-0.02,0.504,grazing
-0.766,-0.113,0.531,grazing
-0.926,-0.332,0.277,grazing
-0.734,0.039,0.387,grazing
-0.609,0.047,0.414,grazing
-0.613,0.051,0.41,grazing
-0.879,-0.137,0.434,grazing
-1.19,-0.031,0.461,grazing
-1.08,-0.09,0.563,grazing
-1.22,-0.125,0.367,grazing
-0.898,0.254,0.316,grazing
-0.09,-0.125,0.199,grazing
-0.141,-0.277,0.34,grazing
-0.762,0.16,0.465,grazing
-1.12,0.188,0.461,grazing
-0.844,0.168,0.293,grazing
-0.836,0.254,0.348,grazing
-0.941,0.203,0.156,grazing
-0.695,0.164,0.547,grazing
-0.73,0.051,0.469,grazing
-0.766,-0.105,0.418,grazing
-0.625,0.004,0.371,grazing
-0.676,0.344,0.504,grazing
-1.14,0.266,0.363,grazing
-0.922,0.258,0.457,grazing
-0.695,-0.656,0.332,grazing
-0.637,-0.051,0.457,grazing
-1.25,-0.176,0.488,grazing
-1.28,-0.363,0.438,grazing
-0.84,-0.055,0.344,grazing
-0.641,0.148,0.434,grazing
-0.504,0.078,0.477,grazing
-0.543,-0.145,0.234,grazing
-0.594,-0.086,0.254,grazing
-0.777,0.188,0.262,grazing
-0.82,0.309,0.324,grazing
-0.625,0.348,0.527,grazing
-0.824,-0.125,0.469,grazing
-0.934,-0.148,0.52,grazing
-0.938,-0.34,0.473,grazing
-0.664,-0.098,0.469,grazing
-1.08,-0.207,0.719,grazing
-1.34,-0.754,0.324,grazing
-0.332,-0.133,0.332,grazing
-0.18,0.055,0.414,grazing
-0.5,0.504,0.816,grazing
-1.16,-0.043,0.316,grazing
-0.664,-0.086,0.473,grazing
-0.641,-0.145,0.426,grazing
-0.527,-0.074,0.48,grazing
-0.773,-0.105,0.41,grazing
-1.11,0.004,0.426,grazing
-0.797,0.016,0.816,grazing
-0.59,-0.363,0.688,grazing
-0.344,-0.246,0.609,grazing
-0.93,-0.301,0.816,grazing
-1.32,-0.688,0.699,grazing
-0.793,-0.043,0.48,grazing
-0.496,0.242,0.629,grazing
-0.262,0.504,0.582,grazing
-0.77,0.156,0.363,grazing
-0.586,-0.117,0.664,grazing
-0.84,-0.172,0.547,grazing
-0.559,-0.223,0.496,grazing
-0.922,0.109,0.492,grazing
-0.996,0.063,0.586,grazing
-0.902,-0.043,0.609,grazing
-0.859,-0.035,0.586,grazing
-1.29,0.117,0.801,grazing
-1.14,-0.355,0.398,grazing
-0.473,-0.016,0.266,grazing
-0.191,0.199,0.215,grazing
-0.688,0.43,0.355,grazing
-0.84,0.168,0.215,grazing
-0.629,0.078,0.293,grazing
-0.457,0.102,0.336,grazing
-0.516,0.211,0.441,grazing
-1.16,0.32,0.285,grazing
-0.848,0.262,0.293,grazing
-0.738,0.242,0.344,grazing
-0.789,0.176,0.367,grazing
-0.84,0.008,0.344,grazing
-1.05,0.066,0.34,grazing
-1.02,0.117,0.523,grazing
-1.38,-0.051,0.504,grazing
-1.3,0.406,0.477,grazing
-1.03,-0.016,0.145,grazing
0.059,0.027,0.102,grazing
0.254,0.348,0.352,grazing
-0.566,0.344,0.332,grazing
-0.969,0.215,0.422,grazing
-1.04,0.168,0.262,grazing
-0.734,0.23,0.344,grazing
-0.863,0.195,0.324,grazing
-0.68,0.137,0.438,grazing
-0.75,0.09,0.477,grazing
-1.08,0.172,0.461,grazing
-1.14,0.184,0.625,grazing
-1.3,0.168,0.41,grazing
-1.09,0.211,0.398,grazing
-0.586,0.371,0.418,grazing
-0.25,0.129,0.457,grazing
-0.457,0.324,0.586,grazing
-0.863,0.281,0.277,grazing
-0.586,0.527,0.34,grazing
-0.703,0.609,0.258,grazing
-0.973,0.656,0.23,grazing
-0.836,0.656,0.52,grazing
-0.863,0.258,0.484,grazing
-0.68,-0.004,0.297,grazing
-0.559,0.129,0.258,grazing
-0.621,0.305,0.309,grazing
-0.629,0.41,0.375,grazing
-0.793,0.363,0.332,grazing
-0.711,0.219,0.449,grazing
-0.797,0.211,0.438,grazing
-0.898,0.352,0.371,grazing
-0.902,0.188,0.383,grazing
-0.883,0.273,0.328,grazing
-0.809,0.301,0.449,grazing
-0.754,0.398,0.629,grazing
-0.828,0.023,0.406,grazing
-0.84,-0.008,0.426,grazing
-0.867,0.109,0.449,grazing
-0.727,0.223,0.383,grazing
-0.621,0.313,0.492,grazing
-0.375,0.449,0.555,grazing
-1.03,0.109,0.188,grazing
-0.703,0.371,0.66,grazing
-0.844,0.16,0.367,grazing
-0.586,0.125,0.516,grazing
-0.742,0.34,0.52,grazing
-1.11,0.289,0.488,grazing
-1.22,0.09,0.602,grazing
-1.03,-0.316,0.613,grazing
-0.766,0.316,0.586,grazing
-1.11,0.199,0.203,grazing
-0.418,0.195,0.031,grazing
-0.133,0.148,0.262,grazing
-0.402,0.297,0.332,grazing
-1.05,0.438,0.328,grazing
-0.922,0.16,0.148,grazing
-0.668,0.219,0.527,grazing
-0.648,0.059,0.277,grazing
-0.813,0.262,0.434,grazing
-1.28,0.277,0.301,grazing
-1,0.18,0.531,grazing
-0.586,-0.289,0.379,grazing
-0.289,0.113,0.563,grazing
-1.35,0.031,0.742,grazing
-1.55,-0.699,0.277,grazing
-0.629,0.129,0.211,grazing
-0.168,0.367,0.367,grazing
-0.391,0.953,0.523,grazing
-1.13,0.094,0.145,grazing
-0.582,0.059,0.461,grazing
-0.668,-0.078,0.289,grazing
-0.762,0.074,0.453,grazing
-1.21,0.109,0.23,grazing
-1.05,0.227,0.391,grazing
-1.12,0.426,0.422,grazing
-1.09,0.434,0.324,grazing
-0.652,0.266,0.246,grazing
-0.168,-0.086,0.348,grazing
-0.574,-0.023,0.496,grazing
-0.902,-0.164,0.367,grazing
-1.05,0.344,0.355,grazing
-0.828,0.629,0.254,grazing
-0.965,0.563,0.176,grazing
-0.754,0.637,0.469,grazing
-0.727,0.359,0.508,grazing
-0.703,-0.105,0.32,grazing
-0.75,-0.008,0.316,grazing
-0.754,0.043,0.316,grazing
-0.758,0.27,0.363,grazing
-0.734,0.379,0.371,grazing
-0.637,0.367,0.504,grazing
-0.695,0.234,0.324,grazing
-1.03,0.434,0.301,grazing
-1.02,0.375,0.398,grazing
-0.848,0.102,0.539,grazing
-0.59,-0.117,0.406,grazing
-0.68,-0.223,0.633,grazing
-1.36,-0.344,0.461,grazing
-1.11,0.078,0.512,grazing
-0.801,0.391,0.516,grazing
-0.5,0.457,0.469,grazing
-0.242,0.254,0.473,grazing
-0.633,0.09,0.398,grazing
-0.828,0.078,0.426,grazing
-0.848,0.031,0.508,grazing
-0.785,0.141,0.684,grazing
-0.859,-0.105,0.539,grazing
-0.73,-0.113,0.586,grazing
-0.715,-0.094,0.582,grazing
-0.754,0.02,0.539,grazing
-0.652,0.059,0.516,grazing
-0.621,0.176,0.613,grazing
-0.973,-0.059,0.453,grazing
-0.934,-0.02,0.402,grazing
-0.598,0.297,0.766,grazing
-0.617,-0.109,0.395,grazing
-0.508,0.059,0.496,grazing
-0.977,-0.035,0.492,grazing
-1.01,-0.023,0.617,grazing
-0.824,-0.195,0.746,grazing
-0.527,-0.195,0.66,grazing
-1.63,-0.703,0.602,grazing
-0.91,-0.281,0.281,grazing
-0.414,0.133,0.18,grazing
-0.211,0.102,0.547,grazing
-0.406,0.359,0.629,grazing
-0.957,0.402,0.387,grazing
-0.922,0.051,0.258,grazing
-0.648,0.148,0.586,grazing
-0.617,-0.043,0.309,grazing
-0.742,0.199,0.41,grazing
-1.06,0.063,0.324,grazing
-0.992,-0.004,0.508,grazing
-0.773,0.016,0.574,grazing
-0.672,-0.137,0.73,grazing
-1.23,-1.01,0.492,grazing
-1.11,-0.27,0.398,grazing
-0.566,0.387,0.207,grazing
-0.387,0.59,0.363,grazing
-0.504,0.613,0.43,grazing
-1.03,0.043,0.254,grazing
-0.586,0.008,0.285,grazing
-0.543,-0.172,0.348,grazing
-0.738,0.113,0.41,grazing
-1.02,0.059,0.398,grazing
-1.09,0.137,0.477,grazing
-0.984,0.059,0.645,grazing
-0.578,-0.145,0.547,grazing
-0.871,-0.395,0.672,grazing
-1.25,-0.66,0.621,grazing
-1.15,-0.148,0.441,grazing
-0.691,0.113,0.418,grazing
-0.289,0.27,0.293,grazing
-0.496,0.18,0.398,grazing
-0.691,0.277,0.457,grazing
-1.03,0.094,0.227,grazing
-0.582,-0.098,0.391,grazing
-0.68,-0.211,0.363,grazing
-0.586,0.035,0.414,grazing
-0.883,0.066,0.363,grazing
-1.16,-0.125,0.258,grazing
-0.758,0.035,0.602,grazing
-0.664,-0.105,0.285,grazing
-0.73,0.016,0.445,grazing
-1.12,0.02,0.402,grazing
-0.914,-0.227,0.395,grazing
-0.527,-0.109,0.445,grazing
-0.352,-0.125,0.5,grazing
-1.25,-0.648,0.473,grazing
-1.52,-0.676,0.441,grazing
-0.859,-0.137,0.363,grazing
-0.27,-0.066,0.254,grazing
-0.277,0.934,0.398,grazing
-0.84,0.156,0.07,grazing
-0.563,-0.105,0.449,grazing
-0.754,-0.367,0.25,grazing
-0.883,-0.172,0.387,grazing
-1.1,-0.043,0.301,grazing
-0.68,-0.242,0.316,grazing
-0.457,-0.367,0.16,grazing
-0.789,-0.094,0.488,grazing
-1.43,-0.242,0.488,grazing
-0.984,-0.113,0.238,grazing
-0.645,-0.098,0.375,grazing
-0.621,-0.059,0.273,grazing
-0.664,0.035,0.43,grazing
-1.05,0.113,0.137,grazing
-0.582,0.066,0.273,grazing
-0.762,0.027,0.23,grazing
-0.598,-0.102,0.281,grazing
-0.867,-0.055,0.324,grazing
-1.01,-0.137,0.227,grazing
-0.879,-0.164,0.355,grazing
-0.793,-0.402,0.324,grazing
-0.57,-0.254,0.313,grazing
-0.797,-0.27,0.375,grazing
-0.652,-0.195,0.457,grazing
-0.98,-0.219,0.406,grazing
-0.938,-0.242,0.496,grazing
-0.758,-0.215,0.379,grazing
-0.797,-0.215,0.27,grazing
-0.594,-0.102,0.219,grazing
-0.711,-0.016,0.254,grazing
-0.605,0.047,0.238,grazing
-0.773,0.102,0.313,grazing
-1.25,-0.145,0.27,grazing
-1,-0.355,0.305,grazing
-0.898,-0.305,0.48,grazing
-0.871,0.078,0.363,grazing
-0.691,0.23,0.355,grazing
-0.281,-0.422,0.277,grazing
-0.801,-0.094,0.414,grazing
-0.922,0.113,0.434,grazing
-0.773,0.168,0.34,grazing
-0.863,0.238,0.191,grazing
-0.934,0.285,0.309,grazing
-0.797,0.199,0.41,grazing
-0.773,-0.262,0.27,grazing
-0.715,-0.125,0.359,grazing
-0.914,-0.07,0.34,grazing
-0.879,0.145,0.367,grazing
-1.02,0.227,0.445,grazing
-1.16,-0.059,0.297,grazing
-1.02,0.227,0.27,grazing
-0.313,0.582,0.246,grazing
-0.426,0.07,0.238,grazing
-0.977,-0.152,0.32,grazing
-0.973,0.164,0.508,grazing
-0.859,0.074,0.234,grazing
-0.715,0.172,0.238,grazing
-0.781,0.215,0.398,grazing
-0.625,0.105,0.336,grazing
-0.621,-0.008,0.395,grazing
-1.17,0.316,0.402,grazing
-1.2,0.305,0.406,grazing
-0.621,-0.645,0.238,grazing
-0.715,-0.09,0.289,grazing
-1.03,0.695,0.273,grazing
-0.805,-0.023,0.332,grazing
-0.754,0.105,0.48,grazing
-1.12,-0.344,0.516,grazing
-1.08,-0.156,0.461,grazing
-0.672,-0.367,0.371,grazing
-0.668,-0.156,0.18,grazing
-0.629,0.102,0.09,grazing
-0.625,0.211,0.41,grazing
-0.699,-0.137,0.223,grazing
-0.578,-0.098,0.305,grazing
-0.895,-0.145,0.316,grazing
-0.984,-0.02,0.203,grazing
-0.961,-0.02,0.254,grazing
-0.723,-0.488,0.125,grazing
-0.77,-0.199,0.117,grazing
-1.01,0.117,0.242,grazing
-0.715,0.102,0.289,grazing
-1.07,0.02,0.383,grazing
-1.1,-0.07,0.422,grazing
-0.332,-0.676,0.203,grazing
-0.715,-0.02,0.422,grazing
-1.12,0.395,0.25,grazing
-0.734,0.051,0.188,grazing
-0.449,0.016,0.27,grazing
-0.816,0.094,0.199,grazing
-0.918,0.082,0.145,grazing
-0.75,0.078,0.453,grazing
-0.961,-0.188,0.477,grazing
-0.914,-0.223,0.383,grazing
-0.848,-0.23,0.336,grazing
-0.766,-0.18,0.344,grazing
-0.781,-0.07,0.344,grazing
-0.75,-0.023,0.316,grazing
-0.754,0.066,0.398,grazing
-0.887,0.016,0.348,grazing
-0.895,-0.039,0.207,grazing
-0.598,0.063,0.398,grazing
-0.813,-0.141,0.227,grazing
-0.77,-0.023,0.27,grazing
-0.871,-0.102,0.273,grazing
-0.82,-0.012,0.266,grazing
-1.03,-0.301,0.258,grazing
-1.09,-0.223,0.109,grazing
-0.789,0.125,0.051,grazing
-0.172,0.078,0.5,grazing
-0.953,0.477,0.793,grazing
-1.1,-0.793,0.543,grazing
-0.758,-0.242,0.441,grazing
-0.5,-0.117,0.426,grazing
-0.77,0.18,0.227,grazing
-0.754,0.293,0.141,grazing
-0.727,0.176,0.359,grazing
-0.906,-0.07,0.355,grazing
-0.863,-0.215,0.395,grazing
-1.01,-0.098,0.313,grazing
-0.809,-0.109,0.441,grazing
-1.27,0.117,0.367,grazing
-0.809,0.227,0.387,grazing
-0.316,-0.297,0.277,grazing
-0.563,-0.227,0.434,grazing
-0.953,0.32,0.59,grazing
-1.05,-0.109,0.32,grazing
-0.539,0.246,0.52,grazing
-0.723,0.098,0.184,grazing
-0.828,0.285,0.238,grazing
-0.918,0.313,0.359,grazing
-0.777,0.191,0.469,grazing
-0.969,-0.125,0.395,grazing
-0.938,-0.086,0.395,grazing
-0.785,-0.164,0.344,grazing
-0.762,-0.027,0.359,grazing
-0.707,0.203,0.367,grazing
-0.633,0.254,0.465,grazing
-0.73,-0.027,0.355,grazing
-0.949,-0.031,0.406,grazing
-0.941,0.035,0.402,grazing
-0.719,-0.105,0.348,grazing
-0.68,-0.195,0.25,grazing
-0.996,0.145,0.391,grazing
-0.945,0.262,0.367,grazing
-0.707,0.055,0.441,grazing
-0.715,0.141,0.449,grazing
-0.957,-0.086,0.453,grazing
-1.01,-0.094,0.258,grazing
-0.789,0.102,0.18,grazing
-0.859,0.262,0.195,grazing
-0.68,0.488,0.418,grazing
-0.77,0.285,0.434,grazing
-0.781,0.086,0.34,grazing
-0.824,0.164,0.387,grazing
-0.805,0.02,0.395,grazing
-0.875,0.027,0.34,grazing
-0.855,0.074,0.27,grazing
-0.672,0.016,0.383,grazing
-0.652,-0.098,0.258,grazing
-0.695,-0.023,0.41,grazing
-0.84,0.102,0.258,grazing
-0.977,0.176,0.266,grazing
-0.836,0.25,0.406,grazing
-0.711,0.281,0.504,grazing
-0.801,0,0.379,grazing
-0.762,-0.113,0.438,grazing
-0.637,-0.23,0.453,grazing
-0.617,-0.164,0.523,grazing
-0.723,-0.074,0.543,grazing
-0.863,-0.047,0.555,grazing
-0.914,-0.023,0.688,grazing
-0.898,-0.031,0.563,grazing
-0.926,0.129,0.402,grazing
-0.547,0.09,0.676,grazing
-0.613,-0.121,0.551,grazing
-0.43,0.027,0.656,grazing
-0.977,-0.145,0.504,grazing
-0.805,-0.121,0.59,grazing
-0.777,-0.031,0.535,grazing
-0.484,-0.012,0.566,grazing
-0.695,0.031,0.547,grazing
-0.906,0.059,0.527,grazing
-1.05,0.109,0.656,grazing
-1.09,-0.324,0.711,grazing
-0.969,-0.293,0.824,grazing
-0.637,0.176,0.574,grazing
-0.93,-0.266,0.27,grazing
